,name,url,info,industry,turn,city
273,上海金大师,company/67315463,贵金属投资服务商,industry.FINANCE,phase.NONE,city.上海市
274,思核科技,company/65424586,工业机器视觉技术服务商,industry.AI,phase.NONE,city.上海市
275,创享智能,company/65167268,AI医疗技术研发商,industry.AI,phase.NONE,city.上海市
276,MixSlice,company/64219859,智能皮肤检测系统开发商,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
277,猎熊座,company/63851667,基于数据的公共安全服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
278,微芒教育,company/62799210,AI少儿英语学习平台,industry.EDUCATION_TRAINING,phase.ANGEL,city.上海市
279,哒尔文,company/62167710,智能聊天机器人研发商,industry.AI,phase.SEED,city.上海市
280,品览数据,company/60440401,AI场景营销服务商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.上海市
281,ATN.io,company/58025960,AI区块链服务平台,industry.AI,phase.INFORMAL,city.上海市
282,ThinkForce,company/58018546,AI芯片研发商,industry.AI,phase.A,city.上海市
283,Atmatrix智能矩阵,company/56872638,基于区块链的人工智能开放平台,industry.SERVICE_INDUSTRIES,phase.INFORMAL,city.上海市
284,嬴彻科技,company/56851407,自动驾驶技术研发商,industry.AI,phase.NONE,city.上海市
285,昱瑾科技,company/56128936,智能通道闸研发商,industry.AI,phase.NONE,city.上海市
286,遨图信息科技,company/51889234,智能交互技术研发商,industry.AI,phase.ANGEL,city.上海市
287,AccutarBio,company/51384860,人工智能生物制药平台,industry.MEDICAL_HEALTH,phase.A,city.上海市
288,一润供应链,company/50773521,供应链金融综合服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.上海市
289,术木医疗,company/49720583,智能疾病诊断系统研发商,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
290,慧之声,company/48789339,智能电话机器人提供商,industry.AI,phase.NONE,city.上海市
291,敏识科技,company/47150022,图像识别及数据服务提供商,industry.AI,phase.NONE,city.上海市
292,百度小贷,company/46906345,小额贷款服务商,industry.FINANCE,phase.NONE,city.上海市
293,问之科技,company/46106789,机器人大脑方案提供商,industry.AI,phase.ANGEL,city.上海市
294,Assisin,company/45670433,AI招聘服务平台,industry.AI,phase.NONE,city.上海市
295,柚钛智能,company/42024376,虚拟试衣镜研发商,industry.AI,phase.NONE,city.上海市
296,极搜信息科技,company/41710026,智能图像搜索系统提供商,industry.AI,phase.NONE,city.上海市
297,前子数据,company/41710020,智能投资研究分析平台,industry.FINANCE,phase.NONE,city.上海市
298,晗众科技,company/39690026,智慧化保险展业服务商,industry.FINANCE,phase.NONE,city.上海市
299,Poser,company/37573761,运动视频分析系统研发商,industry.AI,phase.NONE,city.上海市
300,云人科技,company/36983899,数据库产品提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
301,Atmatrix,company/35982711,整合区块链与人工智能的无限潜力助力企业未来发展,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
302,舵敏智能,company/35576191,自动驾驶技术服务商,industry.AI,phase.NONE,city.上海市
303,家健文化传媒,company/35454709,医疗健康领域数据及移动系统服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.上海市
304,神链科技,company/34965095,图像识别技术研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
305,洞见实验室,company/33520246,人工智能及云计算基础架构技术提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
306,骥智智能科技,company/33177046,通用智能自动驾驶技术研发商,industry.AI,phase.NONE,city.上海市
307,懂妈医学,company/32876357,基于临床思维的辅助诊断工具研发商,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
308,慧摩商务,company/32635237,自动驾驶技术研发商,industry.AUTO,phase.NONE,city.上海市
309,瞳步智能,company/31414997,服务型机器人研发商,industry.ROBOT,phase.NONE,city.上海市
310,颜沿科技,company/31296157,化妆品终端零售智能解决方案提供商,industry.AI,phase.NONE,city.上海市
311,小持科技,company/30195948,电话及网页对话机器人研发商,industry.AI,phase.NONE,city.上海市
312,盒声音乐,company/30153258,智能创作编曲系统开发商,industry.MEDIA,phase.ANGEL,city.上海市
313,日辉趣停,company/29656550,智慧停车及智能安防解决方案研发商,industry.AI,phase.NONE,city.上海市
314,优健康,company/28294582,体检与健康管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
315,Alphacat,company/26804696,数字资产量化投资平台,industry.FINANCE,phase.NONE,city.上海市
316,艾特城,company/26404054,计算机视觉技术研发及应用服务商,industry.AI,phase.ANGEL,city.上海市
317,涌融金服,company/25558426,人工智能股票预测及期权交易服务平台,industry.FINANCE,phase.ANGEL,city.上海市
318,吉琅信息,company/23928561,第三方职场诚信服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
319,磁谷网络,company/22856284,AI教育解决方案提供商,industry.AI,phase.NONE,city.上海市
320,硅语智能,company/22767419,智能语音机器人研发商,industry.AI,phase.NONE,city.上海市
321,慕姝科技,company/21814179,深度学习云平台,industry.AI,phase.NONE,city.上海市
322,银晨智能,company/20718941,人脸识别技术研发商,industry.AI,phase.NONE,city.上海市
323,承蓝科技,company/20618024,医疗与生命科学大数据平台,industry.MEDICAL_HEALTH,phase.NEEQ,city.上海市
324,保挣科技,company/18597150,人工智能车险服务平台,industry.FINANCE,phase.ANGEL,city.上海市
325,几何伙伴,company/17619761,自动驾驶技术研发商,industry.AUTO,phase.NONE,city.上海市
326,辇联网络,company/17030691,汽车行业测试服务提供商,industry.AUTO,phase.ANGEL,city.上海市
327,虎博科技,company/16657820,AI金融服务提供商,industry.AI,phase.A,city.上海市
328,百业并购,company/16443050,并购投资项目信息平台,industry.FINANCE,phase.NONE,city.上海市
329,肇观电子,company/16332884,计算机视觉系统研发商,industry.AI,phase.A,city.上海市
330,上海小萌科技,company/15199899,智能无人货柜研发商,industry.CONSUMER_LIFESTYLE,phase.NONE,city.上海市
331,神州美景集团,company/13445405,智能健康管理服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
332,岭先机器人,company/13370481,智能机器人研发商,industry.ROBOT,phase.NONE,city.上海市
333,爱达品智,company/12247166,AI医疗技术服务商,industry.AI,phase.NONE,city.上海市
334,MachineMind,company/10660932,硬件AI解决方案提供商,industry.AI,phase.ANGEL,city.上海市
335,聚时科技,company/9566790,人工智能技术研发商,industry.AI,phase.NONE,city.上海市
336,誉渡信息技术,company/9519737,金融风控服务商,industry.FINANCE,phase.NONE,city.上海市
337,文淮科技,company/7820774,AI视觉识别系统服务及方案提供商,industry.AI,phase.NONE,city.上海市
338,蹦哒盒子,company/7707152,AI早教服务提供商,industry.EDUCATION_TRAINING,phase.NONE,city.上海市
339,溯直健康科技,company/4264178,医学信息数据分析服务商,industry.MEDICAL_HEALTH,phase.ANGEL,city.上海市
340,汤姆迅,company/3390495,自动化机器人研发商,industry.ROBOT,phase.NONE,city.上海市
341,懵懵科技,company/3173536,人脸识别系统研发商,industry.AI,phase.NONE,city.上海市
342,基立讯,company/482877,智能语音技术研发及商业化应用服务商,industry.AI,phase.NONE,city.上海市
343,触秀,company/165280,AR图像识别云平台,industry.VR_AR,phase.NONE,city.上海市
344,全顾医疗,company/156876,免疫性疾病数据服务供应商,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
345,懿衡信息,company/152403,大数据智能化处理及人工智能研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
346,LUXSENS,company/145532,智能奢侈品销售服务平台,industry.AI,phase.NONE,city.上海市
347,惠赢网,company/128077,将互联网思维、大数据和人工智能技术应用于法律领域，专注诉讼风险全流程管理,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
348,365我家,company/117984,智能健康管理及健康监测数据管理平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.上海市
349,360国际医疗网,company/117418,医院对接及医疗保险服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
350,像我科技,company/114823,人脸识别技术提供商,industry.AI,phase.NONE,city.上海市
351,航仕科技,company/111477,AI行业应用解决方案提供商,industry.SERVICE_INDUSTRIES,phase.C,city.上海市
352,积杉科技,company/111438,软件产品及技术解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
353,拜富网,company/108802,智能大数据解决方案提供商,industry.AI,phase.NONE,city.上海市
354,小氪机器人,company/106270,图形化编程机器人研发商,industry.ROBOT,phase.NONE,city.上海市
355,anyhelper,company/98837,来华外国人咨询服务助手,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
356,俏动智能,company/91653,工业无人机成套解决方案提供商,industry.UAV,phase.A,city.上海市
357,超级智能系统科技,company/71877,智能科技系统提供商,industry.AI,phase.NONE,city.上海市
358,独孤亚当无人驾驶,company/71630,无人驾驶技术研发商,industry.AI,phase.ANGEL,city.上海市
359,医帮人,company/70646,智能健康监测服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
360,斗斗星信息科技,company/68989,远程问诊医疗服务平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.上海市
361,图漾科技,company/62403,三维视觉技术产品研发商,industry.AI,phase.A,city.上海市
362,纵目科技,company/62138,自动驾驶技术研发商,industry.AI,phase.B,city.上海市
363,药知道,company/57356,医药垂直搜索引擎,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
364,Mcode,company/57239,智能投资管理平台,industry.FINANCE,phase.NONE,city.上海市
365,风报,company/51777,基于人工智能的企业情报分析和风险控制系统,industry.SERVICE_INDUSTRIES,phase.ACQUIRED,city.上海市
366,翊致科视,company/49144,医学智能可视化技术与服务提供商,industry.AI,phase.NONE,city.上海市
367,优同科技,company/48907,自然语言处理技术研发商,industry.AI,phase.NONE,city.上海市
368,哆啦HD,company/45767,智能生活助理服务提供商,industry.AI,phase.NONE,city.上海市
369,小云健康,company/39713,智能健康管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.上海市
370,上海畅图,company/39591,肌肤健康识别技术研发商,industry.AI,phase.ANGEL,city.上海市
371,依图科技,company/36511,计算机视觉技术研发服务商,industry.AI,phase.C_PLUS,city.上海市
372,沐康科技,company/32821,医疗大数据驱动型健康管理服务平台,industry.MEDICAL_HEALTH,phase.PRE_A,city.上海市
373,语天信息,company/30113,自然语义分析技术研发商,industry.AI,phase.UNKNOWN,city.上海市
374,VRtime楚门,company/29247,基于AI的虚拟现实内容提供商,industry.VR_AR,phase.NONE,city.上海市
375,阿特门科技,company/28516,人脸识别技术提供商,industry.AI,phase.NONE,city.上海市
376,上海威盛电子,company/27658,智能语音产品研发商,industry.AI,phase.NONE,city.上海市
377,和付信息,company/27398,科技金融解决方案提供商,industry.FINANCE,phase.NONE,city.上海市
378,集睿科技,company/25683,工业级无线路由器及行业远程监控系统解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
379,威神智能,company/21332,计算机视觉识别技术研发商,industry.AI,phase.NONE,city.上海市
380,灏泷智能,company/19505,生物模式识别技术研发商,industry.AI,phase.NONE,city.上海市
381,上海尖果,company/17949,智能私人助理服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.上海市
382,聚虹光电,company/14430,虹膜识别技术研发商,industry.AI,phase.NONE,city.上海市
383,安威士,company/13904,智能安防系统集成供应商,industry.SERVICE_INDUSTRIES,phase.NEEQ,city.上海市
384,时之我代,company/8922,智能脑洞搜索服务平台,industry.AI,phase.NONE,city.上海市
385,尚戴健康,company/8527,智慧健康管理平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.上海市
386,云助理,company/7423,个人生活助理app,industry.SOFTWARE,phase.NONE,city.上海市
387,速盟,company/7023,基于安卓平台研发体感游戏的公司,industry.MEDIA,phase.NONE,city.上海市
388,脉可寻,company/1072,高准确率的名片识别应用,industry.SOFTWARE,phase.A,city.上海市
389,观熙科技,company/841,量化交易平台,industry.FINANCE,phase.NONE,city.上海市
