,name,url,info,industry,turn,city
44,云脑科技,company/93335861,深度学习技术应用研发商,industry.AI,phase.A,city.浙江省
45,祈飞科技,company/37158,工业机器人系统解决方案提供商,industry.ROBOT,phase.C,city.广东省
46,智航无人机,company/45234,工业级无人机研发商,industry.UAV,phase.B,city.广东省
47,杭州雅观,company/17508547,智能家居场景运营服务商,industry.INTELLIGENT_HARDWARE,phase.A,city.浙江省
48,辰视智能,company/14392120,人工智能视觉技术解决方案提供商,industry.AI,phase.NONE,city.广东省
49,利珀科技,company/75245853,机器视觉产品研发商,industry.INTELLIGENT_HARDWARE,phase.A_PLUS,city.浙江省
50,Echiev,company/4115783,自动驾驶技术及应用产品研发商,industry.AI,phase.NONE,city.广东省
51,WeAI Tech,company/6181982,人工智能技术方案提供商,industry.AI,phase.ANGEL,city.广东省
52,百子尖,company/44705465,仿真模拟系统及设备提供商,industry.AI,phase.C,city.浙江省
53,创感科技,company/37844,基于传感技术+AI，应用于快速检测，辅助诊断，运动康复。,industry.MEDICAL_HEALTH,phase.PRE_A,city.广东省
54,杭州魔点科技,company/28757309,AI人脸识别技术研发商,industry.AI,phase.PRE_B,city.浙江省
55,深视未来,company/66816228,工业机器视觉技术研发商,industry.AI,phase.NONE,city.广东省
56,格熙信息,company/26851152,智能交互在线教育服务商,industry.EDUCATION_TRAINING,phase.PRE_A,city.广东省
57,吉迪思科技,company/88385575,智能图像处理芯片研发商,industry.AI,phase.NONE,city.广东省
58,览众数据,company/55028371,基于人工智能及大数据分析技术的供应链管理服务提供商,industry.SERVICE_INDUSTRIES,phase.B,city.浙江省
59,拓深科技,company/160785,消防场景应用解决方案提供商,industry.SERVICE_INDUSTRIES,phase.A,city.浙江省
60,深知科技,company/38985783,营销自动化服务商,industry.SERVICE_INDUSTRIES,phase.A,city.浙江省
61,北极环,company/78447086,智能垃圾处理技术研发及服务提供商,industry.ENVIRONMENTAL_PROTECTION,phase.NONE,city.广东省
62,InData数心科技,company/60815805,基于大数据的行业信息化解决方案提供商,industry.SERVICE_INDUSTRIES,phase.PRE_A,city.浙江省
63,视源股份,company/202,消费类智能硬件产品研发商,industry.INTELLIGENT_HARDWARE,phase.IPO,city.广东省
64,量熵科技,company/37184003,AI金融技术研发服务商,industry.FINANCE,phase.ANGEL,city.广东省
65,ICONTEK,company/22607034,自然语言处理引擎开发商,industry.AI,phase.A,city.广东省
66,云歌智能,company/87284329,人工智能调度系统开发商,industry.AI,phase.ANGEL,city.广东省
67,筷子科技,company/27034,人工智能营销创意内容平台,industry.SERVICE_INDUSTRIES,phase.A,city.广东省
68,小满科技,company/6514,针对中小企业的外贸CRM服务商,industry.SERVICE_INDUSTRIES,phase.C,city.广东省
69,柏视医疗,company/40427860,AI医学影像诊断服务提供商,industry.MEDICAL_HEALTH,phase.A,city.广东省
70,智影医疗,company/76023409,基于人工智能的医学影像诊断分析管理平台,industry.MEDICAL_HEALTH,phase.A,city.广东省
71,鳍源科技,company/180389,消费级水下机器人开发商,industry.ROBOT,phase.PRE_A,city.广东省
72,宇泛智能,company/14863,智能前台设备研发商,industry.AI,phase.A_PLUS,city.浙江省
73,迈得医疗,company/66723737,医用耗材智能装备提供商,industry.MEDICAL_HEALTH,phase.NEEQ,city.浙江省
74,虹星科技,company/61477683,远距离虹膜识别技术研发商,industry.AI,phase.ANGEL,city.天津市
75,微纳感知,company/36443926,智能语音交互芯片级解决方案提供商,industry.AI,phase.UNKNOWN,city.广东省
76,德尚韵兴,company/85469938,智能医学影像技术研发商,industry.MEDICAL_HEALTH,phase.B,city.浙江省
77,汇顶科技,company/93212,指纹识别芯片研发商,industry.INTELLIGENT_HARDWARE,phase.IPO,city.广东省
78,艾耕科技,company/38408390,人工智能技术服务商,industry.AI,phase.B,city.浙江省
79,视见医疗,company/32829322,AI医疗影像诊断平台,industry.MEDICAL_HEALTH,phase.A_PLUS,city.广东省
80,PerceptIn普思英察,company/177041,低成本视觉感知技术提供商,industry.AI,phase.A_PLUS,city.广东省
81,认识医生,company/77906807,AI虚拟医生服务平台,industry.MEDICAL_HEALTH,phase.A,city.浙江省
82,已未智家,company/34375716,物联网AI智能家居系统解决方案提供商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.浙江省
83,微盾科技,company/936319,指静脉识别技术服务商,industry.AI,phase.A,city.广东省
84,知视界,company/25234110,互联网金融大数据风控服务商,industry.FINANCE,phase.NONE,city.四川省
85,神目科技,company/6131411,安防视频产品供应商,industry.SERVICE_INDUSTRIES,phase.A,city.广东省
86,阿童木机器人,company/99057,并联工业机器人研发商,industry.ROBOT,phase.B,city.天津市
87,语忆科技,company/82558939,语言数据分析解决方案提供商,industry.AI,phase.PRE_A,city.浙江省
88,深想科技,company/63423987,AI行业应用技术开发商,industry.AI,phase.ANGEL,city.浙江省
89,极视角,company/63088,计算机视觉算法平台,industry.AI,phase.A_PLUS,city.广东省
90,0Glass,company/19224,AR智能眼镜生产商,industry.VR_AR,phase.B,city.广东省
91,若水医疗,company/8317,智能辅助诊断服务平台,industry.MEDICAL_HEALTH,phase.B,city.四川省
92,一知智能,company/37222989,基于NLP技术的智能外呼机器人研发商,industry.AI,phase.A,city.浙江省
93,矽赫科技,company/45093222,非线性光电感知解决方案提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
94,显扬科技,company/12122181,机器视觉解决方案提供商,industry.AI,phase.NONE,city.广东省
95,朝闻道,company/58672855,致力于移动机器人研发及落地智能零售解决方案,industry.ROBOT,phase.NONE,city.广东省
96,知量科技,company/31334058,AI量化投资服务提供商,industry.AI,phase.ANGEL,city.广东省
97,深之蓝,company/46519,水下机器人研发商,industry.ROBOT,phase.B,city.天津市
98,墨家科技,company/75837479,机器视觉解决方案提供商,industry.AI,phase.A,city.广东省
99,海梁科技,company/47717306,公交自动驾驶方案提供商,industry.AI,phase.A,city.广东省
100,实在智能,company/40261858,通过「智能工单」等产品，实现大规模复杂问题的降本增效智能决策,industry.AI,phase.ANGEL,city.浙江省
101,霖梓网络,company/22514239,金融服务系统提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.浙江省
102,讯能集思,company/31139852,人工智能商业决策平台提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.浙江省
103,软晶科技,company/24574996,机器人视觉算法及组件程序提供商,industry.AI,phase.ANGEL,city.广东省
104,量点金融,company/15617135,个人投资者智能投顾平台,industry.AI,phase.ANGEL,city.浙江省
105,EyeCloud,company/77014946,AI技术解决方案提供商,industry.AI,phase.ANGEL,city.浙江省
106,明锐理想,company/57783301,自动视觉检查系统研发商,industry.AI,phase.ANGEL,city.广东省
107,智图视觉,company/21107427,机器视觉技术研发商,industry.AI,phase.ANGEL,city.广东省
108,皮埃斯,company/23741867,AI图片处理服务商,industry.AI,phase.ANGEL,city.广东省
109,安吉康尔,company/78169272,医疗决策辅助服务平台,industry.MEDICAL_HEALTH,phase.PRE_A,city.广东省
110,一鸥软件,company/106508,作文自动评分系统提供商,industry.EDUCATION_TRAINING,phase.NONE,city.广东省
111,北冥星眸,company/69476,语义识别技术研发商,industry.AI,phase.PRE_A,city.浙江省
112,ImageDT,company/87361142,AI商业应用服务商,industry.AI,phase.A_PLUS,city.广东省
113,粒恩医疗,company/46898353,心脏健康管理智能设备研发商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
114,杭州见道科技,company/61512212,智能健康管理服务提供商,industry.MEDICAL_HEALTH,phase.SEED,city.浙江省
115,人马互动,company/24770540,语音交互技术提供商,industry.AI,phase.A,city.广东省
116,认知关怀,company/21965800,人工智能诊疗技术提供商,industry.MEDICAL_HEALTH,phase.B,city.浙江省
117,白码,company/92133026,AI可视化无代码系统搭建平台,industry.AI,phase.NONE,city.广东省
118,隧唐科技,company/95255205,建筑行业大数据服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
119,奇点信息,company/69158214,智能投顾产品研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
120,JIGO,company/72518684,机器视觉精准场景营销解决方案提供商,industry.AI,phase.SEED,city.广东省
121,坎德拉科技,company/40106608,服务型机器人研发商,industry.ROBOT,phase.B,city.广东省
122,未知君,company/20067747,人工智能制药服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
123,叶浪智能,company/66604236,体感键盘研发商,industry.AI,phase.ANGEL,city.广东省
124,中祎正脊,company/47634506,颈腰椎疼痛智能诊疗及运动康复服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
125,币智慧,company/160629,人工智能驱动数字资产金融服务提供商,industry.SERVICE_INDUSTRIES,phase.PRE_A,city.广东省
126,艾米机器人,company/114399,商用服务机器人研发公司,industry.ROBOT,phase.A,city.浙江省
127,暄暄科技,company/5175009,AI教育服务提供商,industry.AI,phase.A,city.浙江省
128,国音科技,company/73101165,智能安全技术提供商,industry.AI,phase.NONE,city.广东省
129,金杭科技,company/35270272,动态人像识别技术研发服务商,industry.AI,phase.B,city.广东省
130,昇星科技,company/103892,人工智能线下零售分析决策解决方案服务商,industry.AI,phase.ANGEL,city.浙江省
131,普渡科技,company/56890276,智能配送机器人研发商,industry.ROBOT,phase.A,city.广东省
132,卫健科技,company/48127196,智能数字化慢病管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.浙江省
133,易思维,company/3057051,视觉检测技术研发商,industry.AI,phase.NEEQ,city.天津市
134,量化云,company/34098892,智能投顾服务商,industry.FINANCE,phase.INFORMAL,city.广东省
135,灵喵机器人,company/111579,SLAM智能导航技术研发商,industry.AI,phase.ANGEL,city.广东省
136,好好面试,company/10817,应届生求职指导平台,industry.EDUCATION_TRAINING,phase.ANGEL,city.浙江省
137,阜时科技,company/20425774,3D人脸检测技术研发商,industry.AI,phase.NONE,city.广东省
138,无码科技,company/95670688,主打医疗健康领域的垂直搜索公司,industry.MEDICAL_HEALTH,phase.PRE_A,city.浙江省
139,宜远智能,company/24230776,AI医疗技术研发商,industry.AI,phase.ANGEL,city.广东省
140,慧医科技,company/118170,临床肿瘤精准医疗云服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.浙江省
141,幻方量化,company/88235387,量化对冲基金公司,industry.FINANCE,phase.NONE,city.浙江省
142,优孚欧智能科技,company/60681749,人工智能技术提供商,industry.AI,phase.PRE_A,city.广东省
143,旗智人工,company/19246668,人工智能教育云平台,industry.EDUCATION_TRAINING,phase.NONE,city.广东省
144,RCT STUDIO,company/6404107,AI娱乐交互体验服务商,industry.AI,phase.ANGEL,city.四川省
145,RunFox,company/69174,少儿英语学习平台,industry.EDUCATION_TRAINING,phase.ANGEL,city.四川省
146,阿尔法鹰眼,company/52662234,生物情感识别技术研发商,industry.AI,phase.A,city.浙江省
147,臻识科技,company/38721,全方位图像智能识别解决方案提供商,industry.AI,phase.ANGEL,city.四川省
148,洪森科技,company/35790,人工智能技术研发服务商,industry.AI,phase.B,city.广东省
149,美戴科技,company/4014629,眼镜个性化定制服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.浙江省
150,魔力云盾,company/65359219,指纹识别技术研发商,industry.AI,phase.PRE_A,city.广东省
151,慧齿智能科技,company/72007412,人工智能口腔大数据云平台,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
152,有光图像科技,company/71352,无人驾驶技术研发商,industry.AI,phase.NONE,city.广东省
153,玖胜云智联,company/68499536,教育机器人研发商,industry.ROBOT,phase.ANGEL,city.广东省
154,英博超算,company/97354720,自动驾驶技术研发商,industry.AUTO,phase.NONE,city.广东省
155,阅影科技,company/74132455,心脑疾病AI诊疗技术研发商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
156,睿视智觉,company/57130963,定制化图片识别服务提供商,industry.AI,phase.A,city.广东省
157,海岸语音,company/61334558,智能听觉感知技术研发商,industry.AI,phase.NONE,city.广东省
158,佳都数据,company/46998857,互联网支付技术及SaaS平台服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
159,喜悦智慧数据,company/108817,AI交通调度整体解决方案提供商,industry.AI,phase.NONE,city.广东省
160,小库科技,company/47242377,智能建筑设计服务提供商,industry.AI,phase.PRE_A,city.广东省
161,海豚科技,company/29723178,语音工作助理研发商,industry.AI,phase.ANGEL,city.广东省
162,匠芯智能,company/18629086,智能社区安防产品研发商,industry.INTELLIGENT_HARDWARE,phase.NONE,city.天津市
163,一满乐,company/530,数据分析服务提供商,industry.SERVICE_INDUSTRIES,phase.A,city.广东省
164,小语机器人,company/59108034,智能语音与数据产品研发商,industry.AI,phase.ANGEL,city.浙江省
165,摩图科技,company/33278,图像识别软硬件产品研发商,industry.AI,phase.ANGEL,city.浙江省
166,希氏异构医疗,company/86070098,消化内镜领域AI医疗服务提供商,industry.MEDICAL_HEALTH,phase.PRE_A,city.四川省
167,币来,company/94794091,数字货币数据服务平台,industry.FINANCE,phase.NONE,city.四川省
168,昆捷医疗,company/60754800,影像智能诊断系统研发商,industry.MEDICAL_HEALTH,phase.NONE,city.浙江省
169,贝式计算,company/53945314,基于数据IO的机器学习服务提供商,industry.AI,phase.A,city.天津市
170,高搜易蘑菇,company/68768583,智能FOF基金组合方案供应商,industry.FINANCE,phase.A,city.广东省
171,Face Job,company/98106341,AI智能求职工具,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
172,翻译狗,company/81796137,人工智能翻译服务提供商,industry.AI,phase.ANGEL,city.浙江省
173,eMeet,company/76617307,移动办公智能助手研发商,industry.AI,phase.A,city.广东省
174,三滴智衣,company/55631634,3D试衣服务平台,industry.CONSUMER_LIFESTYLE,phase.NONE,city.广东省
175,几维米尔,company/31513,机器视觉技术服务提供商,industry.AI,phase.A,city.广东省
176,亿咖通,company/30530723,智能行车助手研发商,industry.AI,phase.ANGEL,city.浙江省
177,麦歌算法,company/4049273,医学AI算法开发商,industry.AI,phase.ANGEL,city.浙江省
178,鹰眼在线,company/38047101,机器视觉系统及硬件研发商,industry.AI,phase.ANGEL,city.广东省
179,长桑技术,company/87756,移动医疗设备研发及健康管理服务商,industry.MEDICAL_HEALTH,phase.A,city.广东省
180,南湾科技,company/12116600,影视特效后期制作商,industry.MEDIA,phase.A,city.浙江省
181,百迈技术,company/150273,机器视觉技术研发商,industry.AI,phase.ANGEL,city.广东省
182,智影,company/36882392,人工智能在线视频制作系统研发商,industry.AI,phase.B,city.浙江省
183,鸟瞰智能,company/99456,商业场景对话机器人研发商,industry.AI,phase.INFORMAL,city.浙江省
184,广州幽联,company/46733997,机器人自然语言交互技术研发商,industry.AI,phase.ANGEL,city.广东省
185,find+人脸识别,company/15491386,人工智能图像识别社交与物联服务商,industry.AI,phase.NONE,city.广东省
186,智士科技,company/9771971,机器人及人工智能芯片研发公司,industry.ROBOT,phase.ANGEL,city.广东省
187,卡特加特,company/20455531,全宅智能家居品牌服务商,industry.INTELLIGENT_HARDWARE,phase.A,city.广东省
188,365free,company/91357612,人工智能应用技术服务商,industry.AI,phase.NONE,city.天津市
189,海神机器人,company/17058562,共享机器人云平台开发商,industry.ROBOT,phase.NONE,city.浙江省
190,必革运动科技,company/4530755,AI健身产品解决方案研发商,industry.AI,phase.INFORMAL,city.广东省
191,量子动力,company/175690,CG算法研发商,industry.AI,phase.NONE,city.广东省
192,数联惠法,company/119265,法律大数据处理技术提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
193,熵智科技,company/85949208,3D视觉技术解决方案提供商,industry.AI,phase.ANGEL,city.广东省
194,爱智慧科技,company/177226,AI金融服务商,industry.EDUCATION_TRAINING,phase.NONE,city.广东省
195,傲视智绘,company/131107,激光雷达研发商,industry.INTELLIGENT_HARDWARE,phase.PRE_A,city.浙江省
196,游米,company/98894399,智能线下场景入口流量及数据服务商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.广东省
197,瑞斯特朗,company/165093,智能验布机研发商,industry.AI,phase.NONE,city.广东省
198,脉脉医生,company/22306,智能疾病检测服务平台,industry.MEDICAL_HEALTH,phase.PRE_A,city.四川省
199,艾颂音乐,company/41577246,智能音乐创作系统提供商,industry.AI,phase.NONE,city.广东省
200,Using.ai,company/16007161,人工智能应用服务提供商,industry.AI,phase.ANGEL,city.广东省
201,XSports.AI,company/9870257,人脸识别技术与服务提供商,industry.AI,phase.NONE,city.广东省
202,珍夕健康,company/29855215,智能健康管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
203,贝尔信,company/93999890,人工智能视觉分析系统服务提供商,industry.AI,phase.C,city.广东省
204,智诺科技,company/89273243,智能化安防视频监控产品研发商,industry.INTELLIGENT_HARDWARE,phase.NEEQ,city.浙江省
205,携康科技,company/54616701,智能健康管理方案提供商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
206,百答科技,company/49460,智能问答机器人系统研发商,industry.AI,phase.A,city.广东省
207,常锋无人机,company/105102,集新型无人机设计、研发、制造及销售为一体的高新技术企业,industry.UAV,phase.PRE_A,city.广东省
208,法律谷,company/140447,人工智能律师推荐服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.广东省
209,行为科技,company/91053291,生物识别智能化产品研发商,industry.AI,phase.NONE,city.广东省
210,梧斯源,company/88559415,智能机器人研发商,industry.ROBOT,phase.NEEQ,city.浙江省
211,理邦云诊,company/82456862,智能诊断服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.广东省
212,龙盾信息,company/72088262,指纹识别技术及产品研发商,industry.AI,phase.NONE,city.广东省
213,未来互娱,company/59852480,AI技术研发商,industry.AI,phase.ANGEL,city.广东省
214,奈尔森,company/56770838,机器视觉系统研发商,industry.MANUFACTURING,phase.ANGEL,city.广东省
215,广电卓识,company/55330982,生物特征识别整体解决方案提供商,industry.AI,phase.NONE,city.广东省
216,浙江深眸科技,company/52264287,AI机器人研发商,industry.AI,phase.NONE,city.浙江省
217,nidone,company/91097668,智慧社区解决方案提供商,industry.SERVICE_INDUSTRIES,phase.PRE_A,city.广东省
218,51闪住,company/70187172,智能酒店整体解决方案提供商,industry.AI,phase.NONE,city.浙江省
219,涂图TuSDK,company/17883,移动端图像处理技术服务商,industry.SERVICE_INDUSTRIES,phase.A,city.浙江省
220,平安银行,company/29885,全国性股份制商业银行,industry.FINANCE,phase.IPO,city.广东省
221,小小鱼科技,company/76513687,人工智能教育服务提供商,industry.EDUCATION_TRAINING,phase.ANGEL,city.广东省
222,云太基智能科技,company/30168114,机器视觉整体解决方案提供商,industry.AI,phase.B,city.浙江省
223,评测学,company/24564,AI自适应教育服务平台,industry.AI,phase.ANGEL,city.四川省
224,科度科技,company/32693,AI安防服务商,industry.AI,phase.NONE,city.浙江省
225,半个医生,company/32244,大数据医疗服务平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.浙江省
226,Aicyber,company/29106909,自然语言处理技术研发商,industry.AI,phase.PRE_A,city.天津市
227,灵聚科技,company/98966,机器人算法及智能机器人研发商,industry.AI,phase.A,city.广东省
228,英尼网络,company/92818166,视频和图片识别解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.浙江省
229,浙江一芯,company/73674434,智能聊天机器人研发商,industry.AI,phase.ANGEL,city.浙江省
230,高新兴机器人,company/70548086,巡逻机器人制造商,industry.MANUFACTURING,phase.NONE,city.广东省
231,九四智能,company/65126827,智能语音交互技术开发商,industry.AI,phase.NONE,city.广东省
232,联智科技,company/61736546,非人声声学检测诊断服务提供商,industry.AI,phase.ANGEL,city.天津市
233,ADASLeader,company/59413913,人工智能汽车动力系统研发商,industry.AI,phase.NONE,city.广东省
234,远荣自动,company/43030544,智能机器人系统研发商,industry.ROBOT,phase.NEEQ,city.广东省
235,创科视觉,company/41634624,机器视觉系统开发商,industry.AI,phase.NONE,city.广东省
236,集医智能,company/31013408,医生随访诊断系统研发商,industry.MEDICAL_HEALTH,phase.A,city.浙江省
237,泛舟科技,company/11940360,AI金融与大数据风控服务提供商,industry.FINANCE,phase.NONE,city.广东省
238,诺比邻科技,company/155831,计算机视觉技术研发商,industry.AI,phase.NONE,city.广东省
239,明霖,company/32598,大数据解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.浙江省
240,大简智能招聘,company/74815315,AI智能招聘分析服务商,industry.AI,phase.NONE,city.广东省
241,中保车服,company/32415025,车险理赔服务平台,industry.FINANCE,phase.NONE,city.广东省
242,DATA TOUCH,company/84884077,基于人工智能技术的内容分析平台,industry.AI,phase.NONE,city.广东省
243,迈格生命科技,company/139363,医学影像分析服务提供商,industry.MEDICAL_HEALTH,phase.A,city.广东省
244,桑葛石,company/90835968,AI风控服务商,industry.FINANCE,phase.NONE,city.四川省
245,科思创动,company/97099113,非接触式情绪监测技术研发服务商,industry.AI,phase.NONE,city.广东省
246,凡云,company/26163511,人工智能营销平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.四川省
247,华久信息,company/89817,情感识别技术服务提供商,industry.AI,phase.NONE,city.广东省
248,倍罗智能,company/72081848,智能招聘系统研发商,industry.AI,phase.ANGEL,city.广东省
249,食栗派,company/12706537,精准营养健康管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.浙江省
250,亿图视觉,company/61001660,机器视觉技术服务提供商,industry.AI,phase.ANGEL,city.广东省
251,凤凌科技,company/178137,机器视觉系统与3D测量系统研发商,industry.AI,phase.NONE,city.广东省
252,薄言超脑,company/131175,人工智能自然语言对话平台,industry.AI,phase.NONE,city.浙江省
253,万间科技,company/105942,基于BIM的工程管理SaaS平台研发商,industry.SERVICE_INDUSTRIES,phase.NONE,city.天津市
254,飞瑞斯,company/64554,人脸识别技术及智能视觉系统方案提供商,industry.AI,phase.NONE,city.广东省
255,士哆便利,company/94940638,基于人工智能无人收银模式的线下共享零售平台,industry.CONSUMER_LIFESTYLE,phase.PRE_A,city.广东省
256,唯特视科技,company/90352631,图像识别技术提供商,industry.AI,phase.UNKNOWN,city.广东省
257,潜行科技,company/36219992,水下机器人研发商,industry.ROBOT,phase.PRE_A,city.广东省
258,广州睿智科技,company/79893944,AI场景应用服务提供商,industry.AI,phase.NONE,city.广东省
259,百凌金科,company/51481295,金融科技开放平台,industry.FINANCE,phase.NONE,city.浙江省
260,西纬科技,company/48854887,移动平台计算摄影解决方案供应商,industry.AI,phase.ANGEL,city.四川省
261,AVSdsp,company/17690534,AI芯片研发商,industry.AI,phase.NONE,city.台湾
262,迩步科技,company/177515,医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.浙江省
263,知言科技,company/21970,自然语言交互技术研发商,industry.AI,phase.ANGEL,city.广东省
264,力策科技,company/83012705,消费级激光雷达研发商,industry.INTELLIGENT_HARDWARE,phase.A,city.广东省
265,衣呼,company/44255243,致力于人工智能图像识别与3D实时建模在服装领域的研究与应用,industry.E_COMMERCE,phase.ANGEL,city.广东省
266,宇视科技,company/14636800,视频监控产品研发商,industry.AI,phase.ACQUIRED,city.浙江省
267,星空计划科技,company/37442193,人工智能产品技术供应商,industry.AI,phase.NONE,city.广东省
268,品铂科技,company/27052078,ABELL高精度定位系统研发商,industry.AI,phase.NONE,city.浙江省
269,面相研究院,company/50237,AI面相测评服务平台,industry.CONSUMER_LIFESTYLE,phase.ANGEL,city.浙江省
270,诗航智能,company/35376238,汽车自动驾驶技术研发商,industry.AI,phase.NONE,city.广东省
271,车智佳,company/87532,辅助驾驶系统研发商,industry.AUTO,phase.ANGEL,city.广东省
272,度言软件,company/112169,企业语音服务供应商,industry.SERVICE_INDUSTRIES,phase.NONE,city.浙江省
